"","Event Index","UTC Timestamp","UTC Date and Time","Local Timestamp","Local Timezone","Local Date and Time","Experiment ID","Experiment Version","Tree Node Key","Repeat Key","Schedule ID","Participant Public ID","Participant Private ID","Participant Starting Group","Participant Status","Participant Completion Code","Participant External Session ID","Participant Device Type","Participant Device","Participant OS","Participant Browser","Participant Monitor Size","Participant Viewport Size","Checkpoint","Room ID","Room Order","Task Name","Task Version","counterbalance-2nfr","branch-i39d","branch-gwtr","branch-9h9t","checkpoint-o7ee","checkpoint-6s7s","branch-ktz5","branch-hxbs","Page","Page ID","Page Counter","Question","Response Type","Key","Response","Tag","OptionOrder","Object Name","Object Number","Object ID"
"906","15",1732116189035,"20/11/2024 15:23:09",1732094589035,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","value","No",NA,"Yes|No","Multiple Choice",6,"object-8"
"907","16",1732116189035,"20/11/2024 15:23:09",1732094589035,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","quantised","2",NA,"Yes|No","Multiple Choice",6,"object-8"
"908","17",1732116189035,"20/11/2024 15:23:09",1732094589035,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If no, what brand of camera are you using?","response","value","Logitech c920",NA,NA,"Comment Box",7,"object-9"
"909","18",1732116189035,"20/11/2024 15:23:09",1732094589035,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).","response","value","20 inches",NA,NA,"Comment Box",8,"object-10"
"910","19",1732116189036,"20/11/2024 15:23:09",1732094589036,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"7.	Approximately how many times did you look at your phone during the experiment?","response","value","0",NA,NA,"Comment Box",9,"object-11"
"911","20",1732116189036,"20/11/2024 15:23:09",1732094589036,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"8.	Approximately how many times did you get up during the experiment?","response","value","0",NA,NA,"Comment Box",10,"object-12"
"912","21",1732116189036,"20/11/2024 15:23:09",1732094589036,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
"913","22",1732116189036,"20/11/2024 15:23:09",1732094589036,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","quantised","1",NA,"Yes|No","Multiple Choice",11,"object-13"
"914","23",1732116189036,"20/11/2024 15:23:09",1732094589036,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","value","Yes",NA,"Yes|No","Multiple Choice",12,"object-14"
"915","24",1732116189036,"20/11/2024 15:23:09",1732094589036,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"10. When you had to calibrate, were the instructions clear?","response","quantised","1",NA,"Yes|No","Multiple Choice",12,"object-14"
"916","25",1732116189037,"20/11/2024 15:23:09",1732094589037,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"11. What additional information would you add to help make things easier to understand?","response","value","I moved the camera farther and closer after every failure, and changed light settings, but had no luck.",NA,NA,"Comment Box",13,"object-16"
"917","26",1732116189037,"20/11/2024 15:23:09",1732094589037,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","value","No",NA,"Yes|No","Multiple Choice",14,"object-15"
"918","27",1732116189037,"20/11/2024 15:23:09",1732094589037,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"12. Are you wearing a mask?","response","quantised","2",NA,"Yes|No","Multiple Choice",14,"object-15"
"919","28",1732116189038,"20/11/2024 15:23:09",1732094589038,-6,"20/11/2024 03:23:09",196386,5,"questionnaire-ng98",NA,41491583,"BLIND",12110580,NA,"complete",NA,"673dfba6f003af2bcfac5748","computer","Desktop or Laptop","Windows 10","Chrome 131.0.0.0","1920x1080","1920x911","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB27","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"END",144220,NA,NA,NA,NA
"920","1",1732031705583,"19/11/2024 15:55:05",1732013705583,-5,"19/11/2024 05:55:05",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,NA,NA,NA,NA,"info",NA,"BEGIN",NA,NA,NA,NA,NA
"921","2",1732032082332,"19/11/2024 16:01:22",1732014082332,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","value","No",NA,"Yes|No","Multiple Choice",1,"object-3"
"922","3",1732032082333,"19/11/2024 16:01:22",1732014082333,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"1.	Do you have a history of vision problems (e.g., corrected vision, eye disease, or drooping eyelids)?","response","quantised","2",NA,"Yes|No","Multiple Choice",1,"object-3"
"923","4",1732032082334,"19/11/2024 16:01:22",1732014082334,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","value","No",NA,"Yes|No","Multiple Choice",2,"object-4"
"924","5",1732032082334,"19/11/2024 16:01:22",1732014082334,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"2.	Are you on any medications currently that can impair your judgement?","response","quantised","2",NA,"Yes|No","Multiple Choice",2,"object-4"
"925","6",1732032082335,"19/11/2024 16:01:22",1732014082335,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If yes, please list below:","response","value","n/a",NA,NA,"Comment Box",3,"object-5"
"926","7",1732032082336,"19/11/2024 16:01:22",1732014082336,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Eye Glasses","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"927","8",1732032082336,"19/11/2024 16:01:22",1732014082336,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Contacts","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"928","9",1732032082337,"19/11/2024 16:01:22",1732014082337,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Makeup","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"929","10",1732032082338,"19/11/2024 16:01:22",1732014082338,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Strip or individual eyelashes","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"930","11",1732032082339,"19/11/2024 16:01:22",1732014082339,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","Hat","0",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"931","12",1732032082339,"19/11/2024 16:01:22",1732014082339,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","__other","1",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"932","13",1732032082340,"19/11/2024 16:01:22",1732014082340,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"3.	Please check if you currently wearing any of the following:","response","other","none",NA,"Eye Glasses|Contacts|Makeup|Strip or individual eyelashes|Hat","Multiple Choice",4,"object-6"
"933","14",1732032082367,"19/11/2024 16:01:22",1732014082367,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","value","Yes",NA,"Yes|No","Multiple Choice",5,"object-7"
"934","15",1732032082368,"19/11/2024 16:01:22",1732014082368,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"4.	Does your room currently have natural light?","response","quantised","1",NA,"Yes|No","Multiple Choice",5,"object-7"
"935","16",1732032082369,"19/11/2024 16:01:22",1732014082369,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","value","Yes",NA,"Yes|No","Multiple Choice",6,"object-8"
"936","17",1732032082370,"19/11/2024 16:01:22",1732014082370,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"5.	Are you using the built in camera?","response","quantised","1",NA,"Yes|No","Multiple Choice",6,"object-8"
"937","18",1732032082371,"19/11/2024 16:01:22",1732014082371,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"If no, what brand of camera are you using?","response","value","n/a",NA,NA,"Comment Box",7,"object-9"
"938","19",1732032082372,"19/11/2024 16:01:22",1732014082372,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"6.	Please estimate how far you think you were sitting from the camera during the experiment (an arm's length from your monitor is about 20 inches (51 cm).","response","value","20 inches, an arms length like the directions said",NA,NA,"Comment Box",8,"object-10"
"939","20",1732032082373,"19/11/2024 16:01:22",1732014082373,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"7.	Approximately how many times did you look at your phone during the experiment?","response","value","0",NA,NA,"Comment Box",9,"object-11"
"940","21",1732032082374,"19/11/2024 16:01:22",1732014082374,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"8.	Approximately how many times did you get up during the experiment?","response","value","0",NA,NA,"Comment Box",10,"object-12"
"941","22",1732032082376,"19/11/2024 16:01:22",1732014082376,-5,"19/11/2024 06:01:22",196386,5,"questionnaire-ng98",NA,41462916,"BLIND",12102571,NA,"complete",NA,"673cb09cbc43c3afae56c6ae","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 128.0.0.0","1366x768","1366x599","Headphone Check Pass",NA,0,"ET_Questionnaire (Clone)",1,"CB36","Yes","Pass","Exit","Headphone Check Pass",NA,NA,NA,"Page 1","vvc35d",1,"9.	Was the environment you took the experiment in distraction free?","response","value","Yes",NA,"Yes|No","Multiple Choice",11,"object-13"
